order_item_id,order_id,product_id,quantity,unit_price,discount
OI002970,O00983,P0061,4,11732.74,0.0
OI002971,O00983,P0067,4,29430.12,0.0
OI002972,O00984,P0107,3,20288.3,0.15
OI002973,O00984,P0020,5,1192.67,0.1
OI002974,O00984,P0005,4,29967.2,0.2
OI002975,O00985,P0035,2,7207.71,0.2
OI002976,O00986,P0102,2,3215.58,0.0
OI002977,O00986,P0063,4,19689.07,0.15
OI002978,O00986,P0070,4,19923.53,0.1
OI002979,O00986,P0064,5,12314.5,0.2
OI002980,O00986,P0041,1,18672.23,0.0
OI002981,O00987,P0090,1,12974.36,0.0
OI002983,O00987,P0049,1,22427.19,0.0
OI002984,O00987,P0017,2,18742.99,0.05
OI002985,O00988,P0005,4,29967.2,0.05
OI002986,O00989,P0081,5,15455.55,0.05
OI002987,O00989,P0103,2,19743.28,0.15
OI002988,O00990,P0054,4,17586.66,0.0
OI002989,O00990,P0052,3,2818.25,0.1
OI002990,O00990,P0002,3,25937.12,0.1
OI002991,O00990,P0038,3,361.97,0.1
OI002992,O00990,P0016,2,14148.38,0.0
OI002993,O00991,P0067,5,29430.12,0.15
OI002994,O00991,P0088,3,16504.89,0.1
OI002995,O00991,P0027,5,5351.07,0.0
OI002996,O00992,P0060,2,3024.1,0.0
OI002997,O00992,P0027,5,5351.07,0.15
OI002998,O00992,P0120,4,20385.15,0.0
OI002999,O00992,P0043,3,23683.68,0.05
OI003000,O00993,P0020,1,1192.67,0.0
OI003001,O00993,P0061,3,11732.74,0.15
OI003002,O00994,P0026,1,12432.11,0.1
OI003003,O00994,P0089,4,15973.04,0.0
OI003004,O00995,P0008,5,26103.7,0.05
OI003005,O00996,P0021,2,29923.09,0.0
OI003006,O00996,P0009,1,11563.17,0.0
OI003007,O00996,P0045,3,22454.73,0.0
OI003008,O00996,P0082,4,6739.91,0.1
OI003009,O00996,P0072,3,23634.91,0.0
OI003010,O00997,P0099,5,9969.82,0.15
OI003011,O00997,P0052,2,2818.25,0.0
OI003012,O00997,P0120,5,20385.15,0.0
OI003013,O00997,P0033,1,20746.57,0.15
OI003014,O00997,P0072,2,23634.91,0.0
OI003015,O00998,P0034,1,29981.28,0.0
OI003016,O00998,P0073,5,6309.86,0.1
OI003017,O00999,P0043,5,23683.68,0.1
OI003018,O00999,P0074,3,23258.13,0.2
OI003019,O00999,P0099,5,9969.82,0.15
OI003020,O00999,P0110,4,10608.58,0.0
OI003021,O01000,P0001,2,5815.44,0.0
OI003022,O01000,P0101,1,29055.75,0.2
